chunk_id,brand,model,document_name,document_version,page,section,text
5c87ec1d58ca,HYUNDAI,venue,venue.pdf,v1,16,infotainment_connectivity,"HYUNDAI MOTOR INDIA LTD.
Plot C-11, City Center, Sector-29
Gurugram, Haryana Pin Code - 122 001
Visit us at www.hyundai.co.in or call us at 1800-11-4645 (Toll Free) 098-7356-4645.
For more details,
please consult your Hyundai Dealers.
Mar, 2026
*Terms & Conditions apply. For representation and information purposes only. Some of the equipment 
illustrated or described in this leaflet may not be supplied as standard equipment and may be available at extra 
cost. • Hyundai Motor India Limited reserves the right to change specifications and equipment without prior 
notice. Functionality of ccNC is dependent upon multiple factors including network availability etc. OTA 
updates will be available as per the discretion of HMIL. Functionality of Bluelink depends on adequate power 
supply and uninterrupted network connectivity to infotainment system. The Bluelink system is designed in 
such a way that it makes vehicle theft difficult if its circuit and battery connection is uninterrupted • Bluelink 
will be available on paid basis post the 3 year period. Hyundai SmartSense, the Advanced Driver Assistance 
System is not a substitute for safe and attentive driving. Its effectiveness depends on various factors. 
Availability of Hyundai SmartSense Features may differ by variants. • Hyundai Motor India Limited 
recommends you to avoid using backcovers for mobiles while charging your phone on the wireless charger.          
• ##Upto 7 years extended warranty is applicable for all variants. It is applicable for upto 7 years or 1 40 000 
kms whichsoever earlier • The colour plates shown may vary slightly from the actual colours due to the 
limitations of the printing process. Please consult your dealer for full information and availability on colours 
and trim. **For detailed Terms & Conditions of Warranty refer owner’s manual. For detailed Terms & 
Conditions of Extended Warranty & Shield of Trust/Super/Bodycare kindly visit Hyundai India website. 
https://www.hyundai.com/
3 Years Bluelink subscription
Shield of Trust Bodycare
Body Maintenance Package**
Peace of mind"
bf99a67b1cf6,HYUNDAI,verna,verna.pdf,v1,1,general,VERNA
68dabc44fa92,HYUNDAI,verna,verna.pdf,v1,2,engine_performance,"Pride. Performance. Proven.
Pride in how far you’ve come.
Performance that keeps up with where you’re headed.
Proven engineering that backs every bold move you make."
e8dd01ae4db4,HYUNDAI,verna,verna.pdf,v1,3,exterior_styling,"Other features: Connected LED positioning lamp   I   LED tail lamps   I   Window belt line satin chrome   I   Satin chrome outside door handles
R16 (D= 405.6 mm) Diamond cut alloys
Bold bumper design (Rear)
Dual LED projector headlamp
Black chrome radiator grille
Aerodynamic rear spoiler
New
New
New
New
Every line, curve and detail of the new Hyundai VERNA reflects a generation that leads 
with confidence and style. Sharp, sculpted and unmistakably premium. 
Designed to turn heads. 
And raise standards."
703a7125e68b,HYUNDAI,verna,verna.pdf,v1,4,interior_comfort,"Where ambition takes a seat.
Step into a space designed around modern success. Refined materials, intelligent layouts and thoughtful 
comfort come together to create an interior that feels as progressive as your mindset.
D-cut steering wheel
Front ventilated seats
Dual 52.06 cm (10.25” + 10.25”) integrated displays (Infotainment & cluster)
Other features: Sliding front center armrest with storage   I   Smart key with push button start   I   Metal pedals (Turbo only)   I   Leatherette wrapped gear knob
Dual tone beige & black interiors with ambient light (Dashboard & door trims)
New
Biggest in segment"
c7c589f94679,HYUNDAI,verna,verna.pdf,v1,5,infotainment_connectivity,"Intelligence, beautifully integrated.
Advanced technology that feels intuitive, not overwhelming. 
The new Hyundai VERNA connects effortlessly with your world, offering 
smart features that anticipate your needs and elevate every drive.
Other features: Ambient sounds of nature (10 nos.)   I   Multi language Ul support-cluster & infotainment (12 nos.)
Over-the-air update (Infotainment system & map)   I   More than 350 embedded voice recognition commands
** Works with select Android & Apple smartphones only. Wireless Apple CarPlay & Android Auto
in HX 10 & HX 8 through wired to wireless adapter. 
All trademarks mentioned herein belong to their respective owners.
3 Years free Bluelink subscription
with 70+ Bluelink features
Bose premium sound 8 speaker system 
26.03 cm (10.25”) Multi display digital cluster 
Blind-spot view monitor (BVM)
Smart trunk
Wireless Apple CarPlay & Android Auto**
1st in segment
1st in segment
New
Biggest in segment
1st in segment
1st in segment
Surround view monitor (SVM)"
022e15e9f2a0,HYUNDAI,verna,verna.pdf,v1,6,interior_comfort,"Comfort that keeps up.
From daily drives to long journeys, the new Hyundai VERNA makes everything feel seamless. 
Smart conveniences work quietly in the background, so you can focus on what truly matters.
Spacious cabin – Ample head room, shoulder room and knee room
Longest wheelbase & widest car in segment
Other features: Rear center armrest with cup holder   I   USB charger (C-Type front & rear)   I   Rear AC vents   I   Rear adjustable headrests
Driver memory seat with welcome retract
Passenger seat electric walk-in device
Electric driver seat with 8-way adjust
Electric passenger seat with 4-way adjust
Rear window sunshade 
New
1st in segment
1st in segment
1st in segment
New"
22f1e795bc17,HYUNDAI,verna,verna.pdf,v1,7,engine_performance,"Segment’s most powerful 1.5 l turbo engine
7-Speed dual clutch transmission (DCT)
Intelligent variable transmission (iVT)
6-Speed manual transmission (MT)
1.5 l Turbo GDi Petrol
1.5 l MPi Petrol
117.5 kW 
(160 PS) @ 5 500 r/min
Max power
253 Nm 
(25.8 kgm)
@ 1 500~3 500 r/min
Max torque
84.4 kW  
(115 PS) @ 6 300 r/min 
Max power
143.8 Nm 
(14.7 kgm)
@ 4 500 r/min
Max torque
Perfomance that matches your pace.
Quick decisions. Faster moves. The new Hyundai VERNA delivers responsive performance that feels effortless 
yet exhilarating. Engineered to perform when you do, smooth and thrilling on demand."
10859c990fbe,HYUNDAI,verna,verna.pdf,v1,8,safety,"1st in segment
7 Airbags (Driver, passenger, side, curtain & center side)
Safety that you can trust.
Built with robust safety at its core, the new Hyundai VERNA is engineered to protect what matters most.   
Thoughtful systems and strong fundamentals ensure peace of mind, wherever the journey takes you.
Other features: ISOFIX   I   Hill-start assist control (HAC)   I   Headlamp escort function   I   Seatbelt reminder (all seats)
Emergency stop signal (ESS)   I   Electronic stability control (ESC) with VSM
1st in segment
Front parking assist sensor (FPAS)
Rain sensing wipers
All 4 disc brakes (Front & rear)
Tyre pressure monitoring system (TPMS) – Highline
35 Standard safety features
More than 75 advanced
safety features
Standard across all variants
6 airbags
Dashcam
Electronic parking brake (EPB) with auto hold
New"
a5f0b37cb491,HYUNDAI,verna,verna.pdf,v1,9,safety,"Advanced driver assistance systems work together to enhance awareness and control. Because true progress 
isn’t just about moving faster, it’s about moving smarter and safer.
Level 2 ADAS.
Forward Collision - Avoidance Assist
- Pedestrian (FCA-Ped)
Forward Collision - Avoidance Assist - Car
(FCA-Car) & Forward Collision Warning (FCW)
Forward Collision - Avoidance Assist
- Cycle (FCA-Cyl)
Forward Collision - Avoidance Assist - 
Junction Turning (FCA-JT)
Leading Vehicle Departure Alert (LVDA)
Lane Keeping Assist (LKA) 
Lane Departure Warning (LDW)
Lane Following Assist (LFA)
High Beam Assist (HBA)
Rear Cross - Traffic Collision - Avoidance Assist
(RCCA) & Rear Cross - Traffic Collision Warning
(RCCW)
Blind-spot Collision - Avoidance Assist (BCA)
& Blind-spot Collision Warning (BCW)
Safe Exit Warning (SEW)
Driver Attention Warning (DAW)
Smart Cruise Control with Stop & Go
(SCC with S&G)"
eb2049a86862,HYUNDAI,verna,verna.pdf,v1,10,interior_comfort,"Crafted with intent. 
R16 (D= 405.6 mm) Dark grey
alloys with red front brake calipers*
Leatherette seat upholstery
Leatherette seat upholstery
Black interiors with red accents*
1.5 l Turbo GDi petrol
R16 (D=405.6mm) Diamond
cut alloys
Titan grey
Atlas white with black roof
Atlas white
Titanium black
Starry night
Titan grey matte
Classy blue
Bold tones that reflect bold ambition.
Dual tone beige & black interiors
1.5 l MPi petrol
New
New
*Available in Turbo variant only. Colors availability may vary by trims."
af81fe9b7c4c,HYUNDAI,verna,verna.pdf,v1,11,exterior_styling,"Dimensions
unit : mm
4 565
2 670
1 765
1 475
Technical specifications
Dimensions 
 
 
Overall length (mm) 
4 565 
Overall width (mm) 
1 765 
Overall height (mm) 
1 475 
Wheelbase (mm) 
2 670 
Fuel tank capacity (l) 
45 
Engine
Configuration 
4 Cylinder 
4 Cylinder
Displacement (cm3) 
1 497 
1 482
Max. power  
84.4 kW (115 PS) @ 6 300 r/min  
117.5 kW (160 PS) @ 5 500 r/min
Max. torque  
143.8 Nm (14.7 kgm) 
253 Nm (25.8 kgm)
 
@ 4 500 r/min 
@ 1 500-3 500 r/min
Transmission
Type 
6-Speed manual & iVT  
6-Speed manual & 7-Speed DCT
Suspension
Front 
McPherson strut with coil spring
Rear 
Coupled torsion beam axle with coil spring
Brakes
Front 
Disc 
Rear 
Drum (HX 2, HX 4, HX 6, HX 6+, HX 8) /
 
Disc (HX 8 Turbo DCT, HX 10 iVT,  HX 10 Turbo DCT)
Tyre
Size
 
185/65 R15 (D=380.2 mm) Steel wheel with wheel cover (HX 2) 
 
185/65 R15 (D=380.2 mm) Silver alloys (HX 4)  
 
205/55 R16 (D=405.6 mm) Diamond cut alloy (HX 6, HX 6+, HX 8, HX 10)
 
205/55 R16 (D=405.6 mm) Dark grey alloy (Turbo) 
Spare tyre 
185/65 R15 (D=380.2 mm) Steel (All trims)  
Items
1.5 l MPi petrol
1.5 l Turbo GDi petrol"
e267451a7e9b,HYUNDAI,verna,verna.pdf,v1,12,safety,"Key features
Engine & trim plan 
 
 
 
 
 
 
1.5 l MPi petrol 
 
MT 
MT 
MT/iVT 
MT/iVT 
MT/iVT 
iVT
1.5 l Turbo GDi petrol 
 
- 
- 
- 
- 
MT/DCT 
DCT
Safety 
 
 
 
 
 
 
 
Driver & passenger 
S 
S 
S 
S 
S 
S
Airbag 
Side & curtain 
S 
S 
S 
S 
S 
S
 
Center side 
- 
- 
- 
- 
- 
S
Hill-start assist control (HAC) 
S 
S 
S 
S 
S 
S
Electronic stability control (ESC) 
S 
S 
S 
S 
S 
S
Vehicle stability management (VSM) 
S 
S 
S 
S 
S 
S
ABS (Anti-lock braking system) with EBD 
S 
S 
S 
S 
S 
S
Emergency stop signal (ESS) 
S 
S 
S 
S 
S 
S
 
Rear parking sensors 
S 
S 
S 
S 
S 
S
Parking assist 
Rear view camera 
- 
- 
S 
S 
S 
S
 
Front parking sensors 
- 
- 
S 
S 
S 
S
Driver rear view monitor (DRVM)  
- 
- 
S 
S 
S 
S
Tyre pressure monitoring system (TPMS) highline 
- 
S 
S 
S 
S 
S
 
Day and night mirror 
S 
S 
- 
- 
- 
-
Inside rear view mirror 
Electro chromic mirror (ECM) 
- 
- 
S 
S 
- 
-
 
Electro chromic mirror (ECM) with telematics switches 
- 
- 
- 
- 
S 
S
Electric parking brake (EPB)  
- 
- 
- 
- 
DCT Only 
S
Automatic headlamps 
 
S 
S 
S 
S 
S 
S
Headlamp escort function 
 
S 
S 
S 
S 
S 
S
Central locking 
 
S 
S 
S 
S 
S 
S
Impact sensing auto door unlock 
S 
S 
S 
S 
S 
S
Speed sensing auto door lock 
S 
S 
S 
S 
S 
S
Keyless entry
 
Foldable key 
S 
S 
- 
- 
- 
-
 
Smart key with push button start 
- 
- 
S 
S 
S 
S
Rear defogger with timer 
 
S 
S 
S 
S 
S 
S
Seatbelt reminder (all seats)  
S 
S 
S 
S 
S 
S
Height adjustable front seat belts 
- 
- 
S 
S 
S 
S
Immobilizer 
 
S 
S 
S 
S 
S 
S
Dual horn 
 
S 
S 
S 
S 
S 
S
ISOFIX 
 
S 
S 
S 
S 
S 
S
Rear disc brakes 
 
- 
- 
- 
- 
DCT Only 
S
Burglar alarm 
 
S 
S 
S 
S 
S 
S
Dashcam 
 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Forward Collision Warning (FCW) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Forward Collision - Avoidance Assist - Car (FCA-Car) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Forward Collision - Avoidance Assist - Pedestrian (FCA-Ped) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Forward Collision - Avoidance Assist - Cycle (FCA-Cyl) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Forward Collision - Avoidance Assist - Junction Turning (FCA-JT) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Forward Collision - Avoidance Assist - Direct Oncoming (FCA-DO)  
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Blind-spot Collision Warning (BCW) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Blind-spot Collision - Avoidance Assist (BCA) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Lane Keeping Assist (LKA) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Lane Departure Warning (LDW) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Driver Attention Warning (DAW) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Safe Exit Warning (SEW) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Smart Cruise Control With Stop & Go (SCC with S&G) 
- 
- 
- 
- 
DCT Only 
S
 
Lane Following Assist (LFA) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
High Beam Assist (HBA) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Leading Vehicle Departure Alert (LVDA) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Rear Cross - Traffic Collision Warning (RCCW) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Rear Cross - Traffic Collision - Avoidance Assist (RCCA) 
- 
- 
- 
- 
1.5 T-PL Only 
S
 
Surround view monitor (SVM) 
- 
- 
- 
- 
- 
S
 
Blind-spot view monitor (BVM)  
- 
- 
- 
- 
- 
S
Exterior 
 
 
 
 
 
 
 
Projector headlamps 
S 
S 
- 
- 
- 
-
Lighting 
Dual LED projector headlamps 
- 
- 
S 
S 
S 
S
 
LED positioning lamp & DRLs 
- 
S 
S 
S 
S 
S
 
LED tail lamps 
- 
S 
S 
S 
S 
S
Rear spoiler  
 
- 
S 
S 
S 
S 
S
Black chrome radiator grille  
S 
S 
S 
S 
S 
S
Satin chrome window belt line 
- 
- 
S 
S 
S 
S
Outside door handles 
Body colored 
S 
S 
- 
- 
- 
-
 
Satin chrome 
- 
- 
S 
S 
S 
S
Shark fin antenna 
 
- 
S 
S 
S 
S 
S
 
R15 (D=380.2 mm) Steel wheel with wheel cover 
S 
- 
- 
- 
- 
-
Wheels 
R15 (D=380.2 mm) Silver alloys 
- 
S 
- 
- 
- 
-
 
R16 (D=405.6 mm) Diamond cut alloys 
- 
- 
S 
S 
1.5 PL only 
1.5 PL only
 
R16 (D=405.6 mm) Dark grey alloys 
- 
- 
- 
- 
1.5 T-PL Only 1.5 T-PL Only
Red front brake calipers 
 
- 
- 
- 
- 
1.5 T-PL Only 1.5 T-PL Only
Variants
HX 2
HX 4
HX 6
HX 6+
HX 8
HX 10
Hyundai SmartSense
(Advanced driver
assistance system)"
8783af86b813,HYUNDAI,verna,verna.pdf,v1,13,infotainment_connectivity,"EX
S
SX/SX+
SX(O)
S(O)
Turbo
SX
Turbo
SX(O)
Turbo
S - Standard  
^^Leatherette  
** Works with select Android & Apple smartphones only  
^Works with compatible smartphones only 
#Through wired to wireless adapter 
## 1.5 PL iVT & 1.5T-PL (MT & DCT) 
Disclaimer  : HX 8 DCT & HX 10 (iVT & DCT) will have smart cruise control S&G (SCC with S&G) instead of cruise control 
Key features
Variants
HX 2
HX 4
HX 6
HX 6+
HX 8
HX 10
 
Interior 
 
 
 
 
 
 
Interior color theme 
Dual tone  
S 
S 
S 
S 
1.5 PL only 
1.5 PL only
 
Black with red accents 
- 
- 
- 
- 
1.5 T-PL Only 1.5 T-PL Only
Seat upholstery 
Cloth 
S 
S 
S 
- 
- 
-
 
Leather^^ 
- 
- 
- 
S 
S 
S
D-cut steering wheel  
 
S 
S 
S 
S 
S 
S
 
Manual height adjust  
S 
S 
S 
S 
- 
-
Driver seat adjust 
Electric 8-way  
- 
- 
- 
- 
S 
S
 
Memory function 
- 
- 
- 
- 
S 
S
Passenger seat adjust 
Electric 4-way  
- 
- 
- 
- 
- 
S
 
Electric walk-in device  
- 
- 
- 
- 
- 
S
Leather^^ pack 
Steering wheel 
- 
- 
S 
S 
S 
S
 
Gear knob 
- 
- 
S 
S 
S 
S
Sliding front center armrest with storage 
- 
S 
S 
S 
S 
S
Rear center armrest with cup holders 
S 
S 
S 
S 
S 
S
Height adjustable 
Front 
S 
S 
S 
S 
S 
S
headrest 
Rear 
- 
- 
S 
S 
S 
S
Infotainment & connectivity 
 
 
 
 
 
Infotainment system 
20.32 cm (8.0"") touchscreen infotainment system 
- 
S 
S 
S 
- 
-
 
26.03 cm (10.25"") HD audio video navigation system 
- 
- 
- 
- 
S 
S
Digital cluster 
Digital cluster with color TFT MID 
- 
S 
S 
S 
S 
-
 
26.03 cm (10.25"") Multi display digital cluster 
- 
- 
- 
- 
- 
S
Hyundai Bluelink (Connected car technology) 
- 
- 
- 
- 
S 
S
Wireless Apple CarPlay & Android Auto** 
- 
S 
S 
S 
S# 
S#
Voice recognition** 
 
- 
S 
S 
S 
S 
S
Front & rear speakers 
 
- 
S 
S 
S 
S 
S
Front tweeters 
 
- 
- 
S 
S 
S 
S
Bluetooth connectivity 
 
- 
S 
S 
S 
S 
S
Bose premium sound 8 speaker system 
- 
- 
- 
S 
S 
S
Steering wheel with audio & bluetooth controls 
- 
S 
S 
S 
S 
S
Comfort & convenience 
 
 
 
 
 
 
Rear window sunshade 
 
- 
- 
S 
S 
S 
S
Front row ventilated seats 
 
- 
- 
- 
S 
S 
S
Idle stop & go (ISG) 
 
- 
S 
S 
S 
S 
S
Paddle shifters 
 
- 
- 
iVT 
iVT 
iVT & DCT 
S
Electric sunroof 
 
- 
S 
S 
S 
S 
S
Smart trunk 
 
- 
- 
S 
S 
S 
S
Rain sensing wipers 
 
- 
- 
- 
- 
S 
S
Drive mode select 
 
- 
- 
iVT 
iVT 
S## 
S
Power window (Front & Rear) 
S 
S 
S 
S 
S 
S
Air conditioning 
Manual 
S 
- 
- 
- 
- 
-
 
Fully automatic temperature control  
- 
S 
S 
S 
S 
S
Tilt steering 
 
S 
S 
S 
S 
S 
S
Telescopic steering 
 
- 
S 
S 
S 
S 
S
Rear AC vent 
 
- 
S 
S 
S 
S 
S
Smartphone wireless charger^ 
- 
- 
S 
S 
S 
S
Ambient lighting (dashboard & door trims) 
- 
- 
S 
S 
S 
S
Glovebox cooling 
 
- 
S 
S 
S 
S 
S
Cruise control 
 
- 
S 
S 
S 
S 
S
Type‑C USB Port (front & rear) 
S 
S 
S 
S 
S 
S
Power outlet 
 
S 
S 
S 
S 
S 
S
LED map lamp 
 
- 
S 
S 
S 
S 
S
LED room lamp 
 
- 
S 
S 
S 
S 
S
Metal pedals  
 
- 
- 
- 
- 
1.5 T-PL Only 1.5 T-PL Only
Luggage lamp  
 
S 
S 
S 
S 
S 
S
Outside mirrors 
Electrically adjustable 
S 
S 
S 
S 
S 
S
 
Electric folding 
- 
- 
S 
S 
S 
S"
bcea890f4dca,HYUNDAI,verna,verna.pdf,v1,14,legal_disclaimer,"HYUNDAI MOTOR INDIA LTD.
Plot C-11, City Center, Sector-29
Gurugram, Haryana Pin Code - 122 001
Visit us at www.hyundai.co.in or call us at 1800-11-4645 (Toll Free) 098-7356-4645.
For more details,
please consult your Hyundai Dealers.
*Terms & Conditions apply. For representation and information purposes only. Some of the equipment 
illustrated or described in this leaflet may not be supplied as standard equipment and may be available at 
extra cost. • Hyundai Motor India Limited reserves the right to change specifications and equipment without 
prior notice. Functionality of Bluelink depends on adequate power supply and uninterrupted network 
connectivity to infotainment system. The Bluelink system is designed in such a way that it makes vehicle theft 
difficult if its circuit and battery connection is uninterrupted • Bluelink will be available on paid basis post the 
3-year period. Hyundai SmartSense, the Advanced Driver Assistance System is not a substitute for safe and 
attentive driving. Its effectiveness depends on various factors. Availability of Hyundai SmartSense features 
may differ by variants. • Segment comparisons based on product specs mentioned in respective official 
websites as on 8th March 2026 • RSA till 3 years is provided on free of cost basis on purchase of the new 
Hyundai VERNA. Complimentary Roadside Assistance and Bluelink subscription (for eligible variants) are 
provided with the purchase of Extended Warranty. • ##Upto 7 years extended warranty is applicable for all 
variants. It is applicable for upto 7 years or 1 40 000 kms whichsoever earlier • The colour plates shown may 
vary slightly from the actual colours due to the limitations of the printing process. Please consult your dealer 
for full information and availability on colours and trim. ^^For detailed Terms & Conditions of Warranty refer 
owner’s 
manual. 
For 
more 
details 
on 
JioSaavn, 
refer 
T&C 
and 
Privacy 
Policy 
on 
- 
https://www.jiosaavn.com/corporate/terms/. Extended warranty, RSA and Shield of Trust packages are on a 
payable basis. For detailed Terms & Conditions of Extended Warranty & Shield of Trust/Super/Bodycare kindly 
visit Hyundai India website. https://www.hyundai.com/
Peace of mind
Mar, 2026
3 Years Bluelink subscription
Shield of Trust Bodycare
Body Maintenance Package^^"
2cfa5711867b,KIA,Carnival,Carnival.pdf,v1,1,general,"Carnival Limousine
Extravagance. Reborn."
6196db394af1,KIA,Carnival,Carnival.pdf,v1,10,exterior_styling,"Key Features
Technical Specifications
Limousine Plus
Safety
•  8 Airbags
•  ABS with EBD, Electronic Stability Control with 
Hill Assist Control
•  Front & Rear Disc Brakes, ISO-FIX, Emergency 
Stop Signal
•  Vehicle Stability Management, Seat Belt 
Reminder – All Rows,  3-point Seat Belts All 
Rows, Speed Sensing Auto Door Locks, Impact 
Sensing Auto Door Unlock
•  Front, Rear & Side Parking Sensors, 
 
Highline TPMS
•  Rear Occupant Alert – 2nd Row 
•  All Wheel Disc Brakes 
ADAS Level 2 with 23 Autonomous Features#
•    Forward Collision Avoidance Assist – Car, 
Pedestrian, Cyclist, Junction Turning & Direct 
Oncoming
•    Front Collision Warning 
•    Smart Cruise Control with Stop/ Go
•    Lane Keep Assist, Lane Follow Assist 
•    Lane Departure Warning
•    Blind-spot Collision Warning & Avoidance Assist 
•    Rear Cross-traffic Collision Warning & 
Avoidance Assist 
•    Safe Exit Warning & Assist 
•    Parking Collision Avoidance Assist– Reverse 
•    Driver Attention Warning 
•    Manual Speed Limit Assist 
•    Leading Vehicle Departure Alert 
•    High Beam Assist 
•   360-Degree Camera & Blind View Monitor
Exterior
•  R18 - 46.2 Cm (18”) Diamond Cut Alloy
•  Black & Chrome 'Tiger Nose' Grille
•  Intelligent Ice Cube LED Projection Headlamp 
(ILED), Auto Headlamps
•  Starmap Daytime Running Lights (SDRL)
•  LED Front Fog Lamps
•  LED Rear Combination Lamps, Rear Spoiler with 
LED HMSL, Roof Rail
•    Wide Dual Electric Sunroof
•    Shark Fin Antenna
•    Hidden Rear Wiper
•    Body Colored Door Handles With Chrome 
Accents
•  Smart Power Tailgate
•  Side Sill Garnish With Matte Chrome Insert
•  Front & Rear Matte Chrome Plated Skid Plates
•  LED Rear Fog Lamp
•  Puddle Lamps
Convenience
•    12-way Power Driver's Seat with 4-way Lumbar 
Support & Memory Function
•    8-way Power Front Passenger Seat 
•   Front Seats with Ventilation & Heating Function 
•    2nd Row Captain Seats with Sliding & 
Reclining Function and Walk-in Switch
•  2nd Row Powered Relaxation Seats with 
Ventilation, Heating & Leg Support
•    3rd Row 60:40 Split Folding and Sinking Seats
•    4-spoke Leatherette-wrapped Steering Wheel
•    Sunshade Curtains (2nd & 3rd Row)
•    Glovebox with Illumination
•    Independently Controlled 3-zone Fully 
Automatic Temperature Control
•    2nd Row Roof Vents with Controls
•    3rd Row Roof Vents
•    Electrically Sliding Doors
•    Smart Key with Push Button Start
•  Rain Sensing Wipers
Technology
•  27.9cm (11”) Advanced Head-up Display
•  12-speakers BOSE Premium Sound System
•    31.24 cm (12.3”) HD Display Instrument Cluster
•  31.24 cm (12.3”) HD Touchscreen Navigation
• 
Next-gen Kia Connect with OTA Software 
Updates
• 
2 USB Ports – On Each Row
• 
Wireless Android Auto & Apple CarPlay 
• 
Shift-by-wire System (dial type) 
• 
Drive Mode Select System 
(Eco, Normal, Sport & Smart)
•  Smartphone Wireless Charger 
Interior
• 
Satin Silver Interior Door Handle
• 
64 Color Ambient Mood Lighting
• 
Glovebox with Illumination
• 
Tilt & Telescopic Steering Wheel
• 
Auto Anti-glare IRVM
• 
Paddle Shifters
Seat Upholstery
3 090
5 155
3 090
Fusion Black
Fusion Black
Glacier White Pearl
Glacier White Pearl
Dimensions
Unit: mm
1 775^
#With Roof Rails
#With Roof Rails
1 995
Limousine Plus: Tuscan & Umber 2 Tone Interiors
Body Colors
R18 - 46.2 Cm (18”) 
Diamond Cut Alloy
Wheels
Dimensions
Overall Length (mm) 
5 155
Overall Width (mm) 
1 995
Overall Height with Roofrails (mm) 
1 775^
Wheelbase (mm) 
3 090
Tyres
Tyre Size - Vehicle 
235/60 R18-46.2 CM (18”)
Tyre Size - Spare 
135/80 R18-46.2 CM (18”)
Engine
Displacement 
2.2 l
Fuel Type 
Diesel
Max Power (kW) 
142
Torque (kgf.m) 
45
Drive/Transmission
Drive 
 
 
2WD
Transmission 
8AT
Suspension/Brakes
Suspension – Front 
Mcpherson Strut
Suspension – Rear 
Multi Link
Brakes – Front 
Disc
Brakes – Rear 
Disc
Others
Seating Capacity 
7 (2+2+3)
Fuel Tank Capacity (l) 
72"
c6ac12379fd5,KIA,Carnival,Carnival.pdf,v1,11,features,"*Terms & Conditions Apply. The product & feature images shown in this brochure is for representation purpose only. Features and specifications as shown may not be part of standard fitment and may vary. The colors shown are subject to availability and may not be available 
across all variants and may differ slightly from those shown in this brochure. **Program coverage includes repair of 1 scratch free of cost in an ownership period of 12 months from the date of sale. Applicable for all new Carnival Limousine retailed up to 31st March 2025. ^With 
R 18 alloy wheel and roof rails. #Advanced Driver Assistance System (ADAS) is not a substitute for human eye and driver vigilance. It is an assistance feature that enhances driving experience and safety. Effectiveness of ADAS may vary based on actual situation and all objects 
around vehicle may not be detected. The driver shall remain responsible for safe, vigilant, and attentive driving. Next-gen Kia Connect comes with 3 year free subscription. Amazon Alexa device is not a standard car accessory & the customer needs to purchase from a third 
party. Next-gen Kia Connect skill features may vary depending on the variant, device compatibility, software and network availability both in the vehicle and Alexa device. Next-gen Kia Connect skill is only available in India and can be interacted with in English and Hindi. ºRSA 
coverage across India except Andaman & Nicobar Islands and Lakshadweep. ``IoT based workshops for live vehicle tracking for digital experience. The specifications and features may vary depending on models/ variants. Kia India Pvt. Ltd. (Formerly known as Kia Motors India 
Private Limited) reserves the right to make any changes with respect to the trims, colors, specifications, Next-gen Kia Connect features and other details of any model as mentioned in this brochure or to discontinue any model without prior notice. For more details visit your 
local Kia dealership. Kia India Pvt. Ltd. (Formerly known as Kia Motors India Private Limited) urges you to follow traffic rules, these are meant to keep you safe on roads.  
Kia India Private Limited
(Formerly known as Kia Motors India Private Limited) NH-44, SY. No. 151-2,
Erramanchi, Penukonda Mandal, Anantapur, Andhra Pradesh - 515 164 (India)
For more information contact: 1800 108 5005  
www.kia.com/in
Book Kia Carnival
 093195 91407
kiacare@kiaindia.net
Look for ""Kia India"" @
• Nationwide Kia Care network with easy availability of Genuine Spare Parts • 3 Years Warranty for Unlimited km & up to 5th Year optional Extended Warranty* • 24x7 | 3 Years Nationwide Roadside Assistanceº • IoT 
based workshops with Live Vehicle Tracking for digital experience`` • Interactive Owner’s e-manual for easy understanding of Kia features • My Convenience Connected Plus, the most unique comprehensive peace of 
mind program*. Scratch Care program for one time free repair**
Kia Service
Connected • Adaptive • Responsive • Engage
Scan to visit website"
0228f73c7bb5,KIA,Clavis,Clavis.pdf,v1,1,general,"The Carens Clavis EV
It’s an E.We"
43e4c829cc39,KIA,Clavis,Clavis.pdf,v1,2,mileage_efficiency,"The Carens Clavis EV is crafted for a new way to move, where every ride is shared in spirit, every seat sparks a connection, and cutting-edge electric innovation blends seamlessly with the timeless
joy of being together. And the journey keeps going, thanks to a long-range battery, K-Charge, and i-Pedal regen. Designed with space, safety, and seamless tech, it's everything India needs to travel 
smarter and keep everyone effortlessly in sync, be it highway or city rides.
Moves with the times. And with you."
